Date,"PM,(µg/m3)"
6/24/16 1:58,3.5839996
6/24/16 2:03,3.7819977
6/24/16 2:08,3.7819977
6/24/16 2:13,3.6829987
6/24/16 2:17,3.6829987
6/24/16 2:22,3.8809967
6/24/16 2:27,3.8809967
6/24/16 2:32,3.9799957
6/24/16 2:37,4.0790024
6/24/16 2:42,3.6829987
6/24/16 2:47,3.5839996
6/24/16 2:51,3.5839996
6/24/16 2:56,3.4850006
6/24/16 3:01,3.4850006
6/24/16 3:06,3.3860016
6/24/16 3:11,3.4850006
6/24/16 3:16,3.4850006
6/24/16 3:21,3.4850006
6/24/16 3:25,3.3860016
6/24/16 3:30,3.4850006
6/24/16 3:35,3.3860016
6/24/16 3:40,3.3860016
6/24/16 3:45,3.4850006
6/24/16 3:50,3.4850006
6/24/16 3:55,3.5839996
6/24/16 3:59,3.4850006
6/24/16 4:04,3.5839996
6/24/16 4:09,3.4850006
6/24/16 4:14,3.4850006
6/24/16 4:19,3.5839996
6/24/16 4:24,3.3860016
6/24/16 4:29,3.4850006
6/24/16 4:33,3.5839996
6/24/16 4:38,3.5839996
6/24/16 4:43,3.3860016
6/24/16 4:48,3.6829987
6/24/16 4:53,3.4850006
6/24/16 4:58,3.4850006
6/24/16 5:03,3.4850006
6/24/16 5:07,3.4850006
6/24/16 5:12,3.6829987
6/24/16 5:17,3.4850006
6/24/16 5:22,3.4850006
6/24/16 5:27,3.6829987
6/24/16 5:32,3.5839996
6/24/16 5:37,3.6829987
6/24/16 5:41,3.7819977
6/24/16 5:46,3.6829987
6/24/16 5:51,3.4850006
6/24/16 5:56,3.4850006
6/24/16 6:01,3.3860016
6/24/16 6:06,3.3860016
6/24/16 6:11,3.187996
6/24/16 6:15,3.4850006
6/24/16 6:20,3.2870026
6/24/16 6:25,3.4850006
6/24/16 6:30,3.2870026
6/24/16 6:35,3.3860016
6/24/16 6:40,3.4850006
6/24/16 6:45,3.4850006
6/24/16 6:49,3.4850006
6/24/16 6:54,3.5839996
6/24/16 6:59,3.6829987
6/24/16 7:04,3.9799957
6/24/16 7:09,3.7819977
6/24/16 7:14,3.6829987
6/24/16 7:19,3.5839996
6/24/16 7:23,3.6829987
6/24/16 7:28,3.7819977
6/24/16 7:33,3.7819977
6/24/16 7:38,3.6829987
6/24/16 7:43,3.8809967
6/24/16 7:48,3.8809967
6/24/16 7:53,3.9799957
6/24/16 7:57,4.0790024
6/24/16 8:02,3.8809967
6/24/16 8:07,3.8809967
6/24/16 8:12,3.7819977
6/24/16 8:17,3.7819977
6/24/16 8:22,3.7819977
6/24/16 8:27,3.9799957
6/24/16 8:31,4.0790024
6/24/16 8:36,4.0790024
6/24/16 8:41,3.9799957
6/24/16 8:46,4.1780014
6/24/16 8:51,4.0790024
6/24/16 8:56,4.3759995
6/24/16 9:01,4.0790024
6/24/16 9:05,4.1780014
6/24/16 9:10,4.1780014
6/24/16 9:15,4.1780014
6/24/16 9:20,4.1780014
6/24/16 9:25,4.0790024
6/24/16 9:30,4.0790024
6/24/16 9:35,4.2770004
6/24/16 9:39,4.1780014
6/24/16 9:44,3.9799957
6/24/16 9:49,4.1780014
6/24/16 9:54,3.9799957
6/24/16 9:59,4.1780014
6/24/16 10:04,4.1780014
6/24/16 10:09,3.9799957
6/24/16 10:13,4.0790024
6/24/16 10:18,4.1780014
6/24/16 10:23,3.9799957
6/24/16 10:28,4.0790024
6/24/16 10:33,4.0790024
6/24/16 10:38,4.1780014
6/24/16 10:43,4.1780014
6/24/16 10:47,4.1780014
6/24/16 10:52,4.0790024
6/24/16 10:57,4.0790024
6/24/16 11:02,4.1780014
6/24/16 11:07,4.1780014
6/24/16 11:12,4.0790024
6/24/16 11:17,3.9799957
6/24/16 11:21,4.1780014
6/24/16 11:26,4.2770004
6/24/16 11:31,4.3759995
6/24/16 11:36,4.4749985
6/24/16 11:41,5.762001
6/24/16 11:46,8.732002
6/24/16 11:51,8.2369995
6/24/16 11:55,7.4449997
6/24/16 12:00,7.4449997
6/24/16 12:05,8.831001
6/24/16 12:10,7.840996
6/24/16 12:15,6.850998
6/24/16 12:20,6.455002
6/24/16 12:25,6.554001
6/24/16 12:29,5.959999
6/24/16 12:34,5.2669983
6/24/16 12:39,5.1679993
6/24/16 12:44,5.0690002
6/24/16 12:49,4.6729965
6/24/16 12:54,4.6729965
6/24/16 12:59,4.6729965
6/24/16 13:03,4.3759995
6/24/16 13:08,4.3759995
6/24/16 13:13,4.3759995
6/24/16 13:18,4.3759995
6/24/16 13:23,4.2770004
6/24/16 13:28,4.2770004
6/24/16 13:33,4.2770004
6/24/16 13:37,4.3759995
6/24/16 13:42,4.1780014
6/24/16 13:47,4.0790024
6/24/16 13:52,4.1780014
6/24/16 13:57,4.2770004
6/24/16 14:02,3.9799957
6/24/16 14:07,4.0790024
6/24/16 14:11,4.0790024
6/24/16 14:16,4.0790024
6/24/16 14:21,4.0790024
6/24/16 14:26,3.9799957
6/24/16 14:31,4.0790024
6/24/16 14:36,3.9799957
6/24/16 14:41,3.9799957
6/24/16 14:45,4.1780014
6/24/16 14:50,3.9799957
6/24/16 14:55,3.9799957
6/24/16 15:00,3.9799957
6/24/16 15:05,4.0790024
6/24/16 15:10,3.9799957
6/24/16 15:15,3.9799957
6/24/16 15:19,3.9799957
6/24/16 15:24,3.9799957
6/24/16 15:29,3.9799957
6/24/16 15:34,3.9799957
6/24/16 15:39,3.8809967
6/24/16 15:44,3.9799957
6/24/16 15:49,3.8809967
6/24/16 15:53,3.8809967
6/24/16 15:58,3.8809967
6/24/16 16:03,3.7819977
6/24/16 16:08,3.9799957
6/24/16 16:13,3.8809967
6/24/16 16:18,3.9799957
6/24/16 16:23,3.8809967
6/24/16 16:27,3.8809967
6/24/16 16:32,3.8809967
6/24/16 16:37,3.8809967
6/24/16 16:42,3.8809967
6/24/16 16:47,3.9799957
6/24/16 16:52,4.0790024
6/24/16 16:57,4.0790024
6/24/16 17:01,4.0790024
6/24/16 17:06,3.9799957
6/24/16 17:11,3.9799957
6/24/16 17:16,4.0790024
6/24/16 17:21,3.8809967
6/24/16 17:26,3.9799957
6/24/16 17:31,4.0790024
6/24/16 17:35,4.0790024
6/24/16 17:40,3.8809967
6/24/16 17:45,3.8809967
6/24/16 17:50,3.8809967
6/24/16 17:55,3.8809967
6/24/16 18:00,3.9799957
6/24/16 18:05,3.9799957
6/24/16 18:09,3.8809967
6/24/16 18:14,3.8809967
6/24/16 18:19,3.8809967
6/24/16 18:24,3.8809967
6/24/16 18:29,3.8809967
6/24/16 18:34,3.9799957
6/24/16 18:38,3.9799957
6/24/16 18:43,3.8809967
6/24/16 18:48,3.8809967
6/24/16 18:53,3.7819977
6/24/16 18:58,3.8809967
6/24/16 19:03,4.2770004
6/24/16 19:08,4.4749985
6/24/16 19:12,4.1780014
6/24/16 19:17,4.2770004
6/24/16 19:22,4.0790024
6/24/16 19:27,4.0790024
6/24/16 19:32,4.0790024
6/24/16 19:37,4.0790024
6/24/16 19:42,3.9799957
6/24/16 19:46,3.8809967
6/24/16 19:51,3.7819977
6/24/16 19:56,3.8809967
6/24/16 20:01,3.9799957
6/24/16 20:06,3.8809967
6/24/16 20:11,3.7819977
6/24/16 20:16,3.7819977
6/24/16 20:20,3.6829987
6/24/16 20:25,3.7819977
6/24/16 20:30,3.6829987
6/24/16 20:35,3.6829987
6/24/16 20:40,3.6829987
6/24/16 20:45,3.6829987
6/24/16 20:50,3.5839996
6/24/16 20:54,3.5839996
6/24/16 20:59,3.5839996
6/24/16 21:04,3.3860016
6/24/16 21:09,3.3860016
6/24/16 21:14,3.4850006
6/24/16 21:19,3.2870026
6/24/16 21:24,3.4850006
6/24/16 21:28,3.3860016
6/24/16 21:33,3.4850006
6/24/16 21:38,3.2870026
6/24/16 21:43,3.2870026
6/24/16 21:48,3.3860016
6/24/16 21:53,3.2870026
6/24/16 21:58,3.2870026
6/24/16 22:02,3.3860016
6/24/16 22:07,3.3860016
6/24/16 22:12,3.3860016
6/24/16 22:17,3.2870026
6/24/16 22:22,3.187996
6/24/16 22:27,3.2870026
6/24/16 22:32,3.187996
6/24/16 22:36,3.088997
6/24/16 22:41,3.4850006
6/24/16 22:46,3.3860016
6/24/16 22:51,3.187996
6/24/16 22:56,3.187996
6/24/16 23:01,3.2870026
6/24/16 23:06,3.088997
6/24/16 23:10,3.088997
6/24/16 23:15,3.187996
6/24/16 23:20,3.187996
6/24/16 23:25,3.2870026
6/24/16 23:30,3.187996
6/24/16 23:35,3.088997
6/24/16 23:40,3.088997
6/24/16 23:44,3.088997
6/24/16 23:49,3.187996
6/24/16 23:54,3.088997
6/24/16 23:59,3.187996
6/25/16 0:04,3.088997
6/25/16 0:09,3.187996
6/25/16 0:14,3.088997
6/25/16 0:18,3.187996
6/25/16 0:23,3.088997
6/25/16 0:28,3.088997
6/25/16 0:33,2.9899979
6/25/16 0:38,3.088997
6/25/16 0:43,3.187996
6/25/16 0:48,3.187996
6/25/16 0:52,3.088997
6/25/16 0:57,3.088997
6/25/16 1:02,3.187996
6/25/16 1:07,3.088997
6/25/16 1:12,3.088997
6/25/16 1:17,3.187996
6/25/16 1:22,3.187996
6/25/16 1:26,2.9899979
6/25/16 1:31,3.088997
6/25/16 1:36,2.7919998
6/25/16 1:41,2.9899979
6/25/16 1:46,2.8909988
6/25/16 1:51,2.9899979
6/25/16 1:56,2.8909988
6/25/16 2:00,2.8909988
6/25/16 2:05,2.9899979
6/25/16 2:10,2.9899979
6/25/16 2:15,2.8909988
6/25/16 2:20,2.9899979
6/25/16 2:25,3.088997
6/25/16 2:30,3.088997
6/25/16 2:34,2.9899979
6/25/16 2:39,2.9899979
6/25/16 2:44,2.9899979
6/25/16 2:49,3.088997
6/25/16 2:54,3.088997
6/25/16 2:59,3.088997
6/25/16 3:04,3.088997
6/25/16 3:08,3.2870026
6/25/16 3:13,3.3860016
6/25/16 3:18,3.3860016
6/25/16 3:23,3.4850006
6/25/16 3:28,3.6829987
6/25/16 3:33,3.7819977
6/25/16 3:38,3.7819977
6/25/16 3:42,3.7819977
6/25/16 3:47,3.7819977
6/25/16 3:52,3.6829987
6/25/16 3:57,3.7819977
6/25/16 4:02,3.6829987
6/25/16 4:07,3.7819977
6/25/16 4:12,3.6829987
6/25/16 4:16,3.5839996
6/25/16 4:21,3.4850006
6/25/16 4:26,3.4850006
6/25/16 4:31,3.3860016
6/25/16 4:36,3.3860016
6/25/16 4:41,3.4850006
6/25/16 4:46,3.3860016
6/25/16 4:50,3.3860016
6/25/16 4:55,3.2870026
6/25/16 5:00,3.2870026
6/25/16 5:05,3.2870026
6/25/16 5:10,3.4850006
6/25/16 5:15,3.2870026
6/25/16 5:20,3.2870026
6/25/16 5:24,3.3860016
6/25/16 5:29,3.3860016
6/25/16 5:34,3.4850006
6/25/16 5:39,3.3860016
6/25/16 5:44,3.3860016
6/25/16 5:49,3.4850006
6/25/16 5:54,3.4850006
6/25/16 5:58,3.5839996
6/25/16 6:03,3.4850006
6/25/16 6:08,3.5839996
6/25/16 6:13,3.5839996
6/25/16 6:18,3.4850006
6/25/16 6:23,3.2870026
6/25/16 6:28,3.4850006
6/25/16 6:32,3.7819977
6/25/16 6:37,3.4850006
6/25/16 6:42,3.4850006
6/25/16 6:47,3.4850006
6/25/16 6:52,3.5839996
6/25/16 6:57,3.4850006
6/25/16 7:02,3.5839996
6/25/16 7:06,3.5839996
6/25/16 7:11,3.4850006
6/25/16 7:16,3.4850006
6/25/16 7:21,3.6829987
6/25/16 7:26,3.3860016
6/25/16 7:31,3.5839996
6/25/16 7:35,3.4850006
6/25/16 7:40,3.5839996
6/25/16 7:45,3.6829987
6/25/16 7:50,3.5839996
6/25/16 7:55,3.8809967
6/25/16 8:00,3.6829987
6/25/16 8:05,3.6829987
6/25/16 8:09,3.4850006
6/25/16 8:14,3.4850006
6/25/16 8:19,3.6829987
6/25/16 8:24,3.4850006
6/25/16 8:29,3.3860016
6/25/16 8:34,3.4850006
6/25/16 8:39,3.187996
6/25/16 8:43,3.4850006
6/25/16 8:48,3.187996
6/25/16 8:53,3.4850006
6/25/16 8:58,3.2870026
6/25/16 9:03,3.3860016
6/25/16 9:08,3.2870026
6/25/16 9:13,3.2870026
6/25/16 9:17,3.2870026
6/25/16 9:22,3.088997
6/25/16 9:27,2.9899979
6/25/16 9:32,2.9899979
6/25/16 9:37,2.8909988
6/25/16 9:42,2.8909988
6/25/16 9:47,2.9899979
6/25/16 9:51,3.088997
6/25/16 9:56,2.9899979
6/25/16 10:01,2.7919998
6/25/16 10:06,2.7919998
6/25/16 10:11,2.7919998
6/25/16 10:16,2.8909988
6/25/16 10:21,2.6930008
6/25/16 10:25,2.5940018
6/25/16 10:30,2.4950027
6/25/16 10:35,2.5940018
6/25/16 10:40,2.5940018
6/25/16 10:45,2.5940018
6/25/16 10:50,2.6930008
6/25/16 10:55,2.6930008
6/25/16 10:59,2.4950027
6/25/16 11:04,2.5940018
6/25/16 11:09,2.5940018
6/25/16 11:14,2.5940018
6/25/16 11:19,2.6930008
6/25/16 11:24,2.8909988
6/25/16 11:29,2.8909988
6/25/16 11:33,2.8909988
6/25/16 11:38,3.088997
6/25/16 11:43,3.088997
6/25/16 11:48,3.187996
6/25/16 11:53,3.187996
6/25/16 11:58,2.9899979
6/25/16 12:03,2.9899979
6/25/16 12:07,3.088997
6/25/16 12:12,3.088997
6/25/16 12:17,2.9899979
6/25/16 12:22,2.9899979
6/25/16 12:27,2.7919998
6/25/16 12:32,2.9899979
6/25/16 12:37,2.7919998
6/25/16 12:41,2.7919998
6/25/16 12:46,2.6930008
6/25/16 12:51,2.8909988
6/25/16 12:56,2.7919998
6/25/16 13:01,2.6930008
6/25/16 13:06,2.6930008
6/25/16 13:11,3.088997
6/25/16 13:15,2.8909988
6/25/16 13:20,2.9899979
6/25/16 13:25,2.7919998
6/25/16 13:30,2.7919998
6/25/16 13:35,2.7919998
6/25/16 13:40,2.8909988
6/25/16 13:45,3.088997
6/25/16 13:49,3.088997
6/25/16 13:54,3.088997
6/25/16 13:59,3.187996
6/25/16 14:04,3.2870026
6/25/16 14:09,3.4850006
6/25/16 14:14,3.5839996
6/25/16 14:19,3.4850006
6/25/16 14:23,3.7819977
6/25/16 14:28,3.8809967
6/25/16 14:33,3.8809967
6/25/16 14:38,3.8809967
6/25/16 14:43,3.7819977
6/25/16 14:48,3.5839996
6/25/16 14:53,3.5839996
6/25/16 14:57,3.5839996
6/25/16 15:02,3.5839996
6/25/16 15:07,3.3860016
6/25/16 15:12,3.2870026
6/25/16 15:17,3.2870026
6/25/16 15:22,3.2870026
6/25/16 15:27,3.088997
6/25/16 15:31,3.187996
6/25/16 15:36,2.9899979
6/25/16 15:41,2.8909988
6/25/16 15:46,2.8909988
6/25/16 15:51,2.6930008
6/25/16 15:56,2.6930008
6/25/16 16:01,2.6930008
6/25/16 16:05,2.6930008
6/25/16 16:10,2.5940018
6/25/16 16:15,2.4950027
6/25/16 16:20,2.5940018
6/25/16 16:25,2.6930008
6/25/16 16:30,2.5940018
6/25/16 16:34,2.4950027
6/25/16 16:39,2.395996
6/25/16 16:44,2.395996
6/25/16 16:49,2.395996
6/25/16 16:54,2.5940018
6/25/16 16:59,2.5940018
6/25/16 17:04,2.4950027
6/25/16 17:08,2.6930008
6/25/16 17:13,2.6930008
6/25/16 17:18,2.5940018
6/25/16 17:23,2.6930008
6/25/16 17:28,2.7919998
6/25/16 17:33,2.5940018
6/25/16 17:38,2.6930008
6/25/16 17:42,2.6930008
6/25/16 17:47,2.6930008
6/25/16 17:52,2.5940018
6/25/16 17:57,2.5940018
6/25/16 18:02,2.5940018
6/25/16 18:07,2.5940018
6/25/16 18:12,2.5940018
6/25/16 18:16,2.5940018
6/25/16 18:21,2.4950027
6/25/16 18:26,2.6930008
6/25/16 18:31,2.5940018
6/25/16 18:36,2.6930008
6/25/16 18:41,2.5940018
6/25/16 18:46,2.5940018
6/25/16 18:50,2.5940018
6/25/16 18:55,2.6930008
6/25/16 19:00,2.395996
6/25/16 19:05,2.4950027
6/25/16 19:10,2.197998
6/25/16 19:15,2.4950027
6/25/16 19:20,2.197998
6/25/16 19:24,2.395996
6/25/16 19:29,2.197998
6/25/16 19:34,2.296997
6/25/16 19:39,2.395996
6/25/16 19:44,2.098999
6/25/16 19:49,2.296997
6/25/16 19:54,2.395996
6/25/16 19:58,2.197998
6/25/16 20:03,2.296997
6/25/16 20:08,2.296997
6/25/16 20:13,2.296997
6/25/16 20:18,2.395996
6/25/16 20:23,2.296997
6/25/16 20:28,2.296997
6/25/16 20:32,2.296997
6/25/16 20:37,2.296997
6/25/16 20:42,2.296997
6/25/16 20:47,2.296997
6/25/16 20:52,2.197998
6/25/16 20:57,2.197998
6/25/16 21:02,2.197998
6/25/16 21:06,2.197998
6/25/16 21:11,2.098999
6/25/16 21:16,2.197998
6/25/16 21:21,2.098999
6/25/16 21:26,2.098999
6/25/16 21:31,2.296997
6/25/16 21:36,2.395996
6/25/16 21:40,2.197998
6/25/16 21:45,2.098999
6/25/16 21:50,2.197998
6/25/16 21:55,2.098999
6/25/16 22:00,2.296997
6/25/16 22:05,2.197998
6/25/16 22:10,2.098999
6/25/16 22:14,2.197998
6/25/16 22:19,2.197998
6/25/16 22:24,2.197998
6/25/16 22:29,2.296997
6/25/16 22:34,2.197998
6/25/16 22:39,2.296997
6/25/16 22:44,2.197998
6/25/16 22:48,2.098999
6/25/16 22:53,2.098999
6/25/16 22:58,2
6/25/16 23:03,2.296997
6/25/16 23:08,2.197998
6/25/16 23:13,2.296997
6/25/16 23:18,2.197998
6/25/16 23:22,2.296997
6/25/16 23:27,2.296997
6/25/16 23:32,2.197998
6/25/16 23:37,2.197998
6/25/16 23:42,2.296997
6/25/16 23:47,2.296997
6/25/16 23:51,2.098999
6/25/16 23:56,2.197998
6/26/16 0:01,2.197998
6/26/16 0:06,2
6/26/16 0:11,2.296997
6/26/16 0:16,2.098999
6/26/16 0:21,2.197998
6/26/16 0:25,2.197998
6/26/16 0:30,2.197998
6/26/16 0:35,2.197998
6/26/16 0:40,2.098999
6/26/16 0:45,2.098999
6/26/16 0:50,2.098999
6/26/16 0:55,2.098999
6/26/16 0:59,2.098999
6/26/16 1:04,2
6/26/16 1:09,2.197998
6/26/16 1:14,2.197998
6/26/16 1:19,2.098999
6/26/16 1:24,2.098999
6/26/16 1:29,2.098999
6/26/16 1:33,2
6/26/16 1:38,2
6/26/16 1:43,2.098999
6/26/16 1:48,2
6/26/16 1:53,2.098999
6/26/16 1:58,2.098999
6/26/16 2:03,2
6/26/16 2:07,2.098999
6/26/16 2:12,2
6/26/16 2:17,2
6/26/16 2:22,2.098999
6/26/16 2:27,2.098999
6/26/16 2:32,2
6/26/16 2:37,2.098999
6/26/16 2:41,2.098999
6/26/16 2:46,2.098999
6/26/16 2:51,2
6/26/16 2:56,2
6/26/16 3:01,2
6/26/16 3:06,2
6/26/16 3:11,1.901001
6/26/16 3:15,2.098999
6/26/16 3:20,2.098999
6/26/16 3:25,2.098999
6/26/16 3:30,2.098999
6/26/16 3:35,2
6/26/16 3:40,2
6/26/16 3:45,2
6/26/16 3:49,2
6/26/16 3:54,2
6/26/16 3:59,1.901001
6/26/16 4:04,2.098999
6/26/16 4:09,2.098999
6/26/16 4:14,2.098999
6/26/16 4:19,2.197998
6/26/16 4:23,2.197998
6/26/16 4:28,2.197998
6/26/16 4:33,2.296997
6/26/16 4:38,2.197998
6/26/16 4:43,2.098999
6/26/16 4:48,2.098999
6/26/16 4:53,2.197998
6/26/16 4:57,2.098999
6/26/16 5:02,2.197998
6/26/16 5:07,2.197998
6/26/16 5:12,2.197998
6/26/16 5:17,2.197998
6/26/16 5:22,2.098999
6/26/16 5:27,2.296997
6/26/16 5:31,2.197998
6/26/16 5:36,2.197998
6/26/16 5:41,2.098999
6/26/16 5:46,2.098999
6/26/16 5:51,2.098999
6/26/16 5:56,2.098999
6/26/16 6:00,2.197998
6/26/16 6:05,2.098999
6/26/16 6:10,2
6/26/16 6:15,2.098999
6/26/16 6:20,1.901001
6/26/16 6:25,2
6/26/16 6:30,2.098999
6/26/16 6:34,2
6/26/16 6:39,2
6/26/16 6:44,2.098999
6/26/16 6:49,2.098999
6/26/16 6:54,2.296997
6/26/16 6:59,2.5940018
6/26/16 7:04,2.4950027
6/26/16 7:08,2.296997
6/26/16 7:13,2.5940018
6/26/16 7:18,2.6930008
6/26/16 7:23,2.4950027
6/26/16 7:28,2.395996
6/26/16 7:33,2.395996
6/26/16 7:38,2.395996
6/26/16 7:42,2.395996
6/26/16 7:47,2.296997
6/26/16 7:52,2.296997
6/26/16 7:57,2.296997
6/26/16 8:02,2.395996
6/26/16 8:07,2.098999
6/26/16 8:12,2.197998
6/26/16 8:16,2.197998
6/26/16 8:21,2.296997
6/26/16 8:26,2.098999
6/26/16 8:31,2.098999
6/26/16 8:36,2.197998
6/26/16 8:41,2.395996
6/26/16 8:46,2.098999
6/26/16 8:50,2.098999
6/26/16 8:55,2.296997
6/26/16 9:00,2.395996
6/26/16 9:05,2.395996
6/26/16 9:10,2.296997
6/26/16 9:15,2.395996
6/26/16 9:20,2.296997
6/26/16 9:24,2.395996
6/26/16 9:29,2.395996
6/26/16 9:34,2.296997
6/26/16 9:39,2.395996
6/26/16 9:44,2.4950027
6/26/16 9:49,2.5940018
6/26/16 9:54,2.5940018
6/26/16 9:58,2.395996
6/26/16 10:03,2.4950027
6/26/16 10:08,2.395996
6/26/16 10:13,2.395996
6/26/16 10:18,2.296997
6/26/16 10:23,2.296997
6/26/16 10:27,2.296997
6/26/16 10:32,2.296997
6/26/16 10:37,2.098999
6/26/16 10:42,2.197998
6/26/16 10:47,2.296997
6/26/16 10:52,2.296997
6/26/16 10:57,2.098999
6/26/16 11:01,2.296997
6/26/16 11:06,2.098999
6/26/16 11:11,2.296997
6/26/16 11:16,2.098999
6/26/16 11:21,2.098999
6/26/16 11:26,2.098999
6/26/16 11:31,2
6/26/16 11:35,2
6/26/16 11:40,1.901001
6/26/16 11:45,1.901001
6/26/16 11:50,2
6/26/16 11:55,2
6/26/16 12:00,2
6/26/16 12:05,1.802002
6/26/16 12:09,1.901001
6/26/16 12:14,2.7919998
6/26/16 12:19,2.7919998
6/26/16 12:24,4.0790024
6/26/16 12:29,2.7919998
6/26/16 12:34,2.395996
6/26/16 12:39,2.296997
6/26/16 12:43,2.098999
6/26/16 12:48,3.2870026
6/26/16 12:53,4.4749985
6/26/16 12:58,3.4850006
6/26/16 13:03,2.9899979
6/26/16 13:08,2.6930008
6/26/16 13:13,2.8909988
6/26/16 13:17,2.4950027
6/26/16 13:22,2
6/26/16 13:27,2
6/26/16 13:32,1.802002
6/26/16 13:37,1.802002
6/26/16 13:42,1.802002
6/26/16 13:47,1.901001
6/26/16 13:51,1.7030029
6/26/16 13:56,1.802002
6/26/16 14:01,1.802002
6/26/16 14:06,1.901001
6/26/16 14:11,1.901001
6/26/16 14:16,2
6/26/16 14:21,1.7030029
6/26/16 14:25,2.197998
6/26/16 14:30,2.098999
6/26/16 14:35,2.197998
6/26/16 14:40,2.5940018
6/26/16 14:45,2.4950027
6/26/16 14:50,2.5940018
6/26/16 14:54,2.395996
6/26/16 14:59,2.4950027
6/26/16 15:04,2.197998
6/26/16 15:09,2.197998
6/26/16 15:14,2.296997
6/26/16 15:19,1.901001
6/26/16 15:24,1.802002
6/26/16 15:28,2
6/26/16 15:33,1.901001
6/26/16 15:38,1.7030029
6/26/16 15:43,1.802002
6/26/16 15:48,1.802002
6/26/16 15:53,1.802002
6/26/16 15:58,1.802002
6/26/16 16:02,1.7030029
6/26/16 16:07,1.901001
6/26/16 16:12,1.802002
6/26/16 16:17,1.802002
6/26/16 16:22,1.901001
6/26/16 16:27,1.802002
6/26/16 16:32,1.6039963
6/26/16 16:36,1.901001
6/26/16 16:41,1.901001
6/26/16 16:46,1.901001
6/26/16 16:51,1.901001
6/26/16 16:56,1.901001
6/26/16 17:01,1.901001
6/26/16 17:06,2
6/26/16 17:10,2
6/26/16 17:15,1.901001
6/26/16 17:20,2
6/26/16 17:25,1.802002
6/26/16 17:30,1.901001
6/26/16 17:35,1.802002
6/26/16 17:40,1.901001
6/26/16 17:44,2.098999
6/26/16 17:49,2.296997
6/26/16 17:54,2.8909988
6/26/16 17:59,3.4850006
6/26/16 18:04,2.6930008
6/26/16 18:09,2.296997
6/26/16 18:13,2.197998
6/26/16 18:18,2.098999
6/26/16 18:23,2
6/26/16 18:28,1.802002
6/26/16 18:33,1.802002
6/26/16 18:38,1.7030029
6/26/16 18:43,1.802002
6/26/16 18:47,1.901001
6/26/16 18:52,1.802002
6/26/16 18:57,1.7030029
6/26/16 19:02,1.802002
6/26/16 19:07,1.6039963
6/26/16 19:12,1.802002
6/26/16 19:17,1.802002
6/26/16 19:21,1.802002
6/26/16 19:26,1.7030029
6/26/16 19:31,1.7030029
6/26/16 19:36,1.802002
6/26/16 19:41,1.7030029
6/26/16 19:46,1.802002
6/26/16 19:51,1.901001
6/26/16 19:55,1.7030029
6/26/16 20:00,1.901001
6/26/16 20:05,1.7030029
6/26/16 20:10,1.7030029
6/26/16 20:15,1.802002
6/26/16 20:20,1.802002
6/26/16 20:25,1.7030029
6/26/16 20:29,1.7030029
6/26/16 20:34,1.7030029
6/26/16 20:39,1.802002
6/26/16 20:44,1.802002
6/26/16 20:49,1.802002
6/26/16 20:54,1.802002
6/26/16 20:59,1.901001
6/26/16 21:03,1.802002
6/26/16 21:08,2
6/26/16 21:13,2.098999
6/26/16 21:18,2.197998
6/26/16 21:23,2.197998
6/26/16 21:28,2.4950027
6/26/16 21:32,2.395996
6/26/16 21:37,2.296997
6/26/16 21:42,2.4950027
6/26/16 21:47,2.4950027
6/26/16 21:52,2.296997
6/26/16 21:57,2.395996
6/26/16 22:02,2.395996
6/26/16 22:06,2.395996
6/26/16 22:11,2.197998
6/26/16 22:16,2.395996
6/26/16 22:21,2
6/26/16 22:26,1.802002
6/26/16 22:31,2
6/26/16 22:36,1.901001
6/26/16 22:40,1.901001
6/26/16 22:45,1.7030029
6/26/16 22:50,1.802002
6/26/16 22:55,1.7030029
6/26/16 23:00,1.901001
6/26/16 23:05,1.802002
6/26/16 23:10,1.901001
6/26/16 23:14,1.901001
6/26/16 23:19,1.901001
6/26/16 23:24,1.802002
6/26/16 23:29,1.7030029
6/26/16 23:34,1.802002
6/26/16 23:39,1.7030029
6/26/16 23:44,1.7030029
6/26/16 23:48,1.802002
6/26/16 23:53,1.802002
6/26/16 23:58,1.802002
6/27/16 0:03,1.901001
6/27/16 0:08,1.802002
6/27/16 0:13,1.7030029
6/27/16 0:18,1.901001
6/27/16 0:22,1.802002
6/27/16 0:27,1.802002
6/27/16 0:32,1.802002
6/27/16 0:37,1.802002
6/27/16 0:42,1.802002
6/27/16 0:47,1.802002
6/27/16 0:52,1.901001
6/27/16 0:56,1.901001
6/27/16 1:01,1.901001
6/27/16 1:06,1.802002
6/27/16 1:11,1.901001
6/27/16 1:16,1.901001
6/27/16 1:21,1.901001
6/27/16 1:25,1.901001
6/27/16 1:30,1.802002
6/27/16 1:35,2
6/27/16 1:40,1.901001
6/27/16 1:45,1.802002
6/27/16 1:50,1.901001
6/27/16 1:55,1.901001
6/27/16 1:59,1.901001
6/27/16 2:04,1.901001
6/27/16 2:09,1.901001
6/27/16 2:14,1.901001
6/27/16 2:19,1.802002
6/27/16 2:24,1.802002
6/27/16 2:29,1.7030029
6/27/16 2:33,1.802002
6/27/16 2:38,1.7030029
6/27/16 2:43,1.901001
6/27/16 2:48,1.901001
6/27/16 2:53,1.802002
6/27/16 2:58,1.802002
6/27/16 3:03,1.802002
6/27/16 3:07,1.802002
6/27/16 3:12,1.7030029
6/27/16 3:17,1.7030029
